2016,Tesla Model S 60D,0.001,376,,1,4,5000,9.34,9.7,Electricity,,21.1000000,37.370,0.18420,0.015080
2016,Tesla Model S 60R,0.001,376,,1,R,5000,9.34,9.7,Electricity,,22.6000000,40.350,0.13240,0.015570
2016,Tesla Model S 75D,0.001,376,,1,4,5000,9.34,9.7,Electricity,,21.0000000,37.370,0.18420,0.015080
2016,Tesla Model S 75R,0.001,376,,1,R,5000,9.34,9.7,Electricity,,22.1000000,40.350,0.13240,0.015570
2016,Tesla Model S 90D,0.001,376,,1,4,5000,9.34,9.7,Electricity,,21.8000000,39.240,0.14930,0.015140
2016,Tesla Model S P100D,0.001,376,,1,4,5250,9.34,9.7,Electricity,,23.7000000,41.350,0.26700,0.013700
2016,Tesla Model S P90D,0.001,376,,1,4,5250,9.34,9.7,Electricity,,23.5000000,41.510,0.22260,0.014030
2016,Tesla Model X 60D,0.001,417,,1,4,5500,9.34,9.7,Electricity,,23.2000000,37.680,0.04860,0.021400
2016,Tesla Model X 75D,0.001,417,,1,4,5500,9.34,9.7,Electricity,,23.3000000,37.680,0.04860,0.021400
2016,Tesla Model X 90D,0.001,417,,1,4,5500,9.34,9.7,Electricity,,24.1000000,37.680,0.04860,0.021400
2016,Tesla Model X P100D,0.001,713,,1,4,6000,9.34,9.7,Electricity,,26.6000000,45.710,-0.05550,0.021600
2016,AUDI A3 e-tron,1.395,150,4,6,A,3875,3.75,33.6,Tier 2 Cert Gasoline,,44.3000000,35.295,-0.01330,0.020196
2016,Volvo XC90 T8 AWD,1.969,313,4,8,A,5500,3.20,25.1,Electricity,,0,42.512,0.35403,0.025058
2017,BMW 740e xDrive,2.000,255,4,8,R,5000,3.23,26.9,Electricity,,,61.600,-0.26500,0.023010
2017,BMW I3 BEV,0.001,168,,1,R,3250,9.70,121.6,Electricity,,184.4,31.000,0.22900,0.017170
2017,BMW I3 REX,0.600,38,2,1,R,3500,9.67,123.0,Electricity,,,32.200,0.23200,0.017400
2017,Ford Fusion (PHEV),2.000,141,4,1,F,4250,2.91,38.4,Electricity,,,26.550,0.28770,0.017110
2017,KIA OPTIMA PLUG-IN HYBRID,2.000,154,4,6,F,4000,3.51,36.0,Electricity,,0,32.622,-0.00098,0.018866
2017,MITSUBISHI i-MiEV,0.001,66,,1,R,2875,7.07,106.2,Electricity,,19.5,21.799,0.44517,0.016544
